teamId,competition,n_events,n_passes,n_shots,n_duels,pass_accuracy,shot_accuracy,duel_win_rate,avg_pos_x,avg_pos,std_pos_x,std_pos,pass_def_third,pass_mid_third,pass_att_third,cross_ratio,simple_pass_ratio,smart_pass_ratio,high_pass_ratio,long_ball_ratio,counter_rate,dangerous_rate,n_nodes,n_edges,density,clustering_coef,weighted_clustering,centralization,top_player_share,avg_shortest_path,diameter,reciprocity,win_rate_profiles,draw,loss,points_per_match_profiles,goalDiff_profiles,goalsFor,goalsAgainst,name_x,win_rate,points_per_match,goalDiff,fingerprint,embed_x,embed,name
1612,England,966.7631578947369,586.0,15.789473684210526,222.10526315789474,0.8524806938023296,0.3889288122800018,0.3910048245540151,50.58640923864913,50.9660299724223,23.178222036680783,29.10150802395351,0.25140939805366663,0.5150112074683595,0.23357939447797388,0.03156194470675473,0.7990897053774438,0.023440867664814003,0.06222052943962344,0.02422005769685784,0.01436563767876288,0.000859965461760038,13.578947368421053,113.39473684210526,0.6665001665001665,0.8640477890947816,0.15004210303577747,0.48266645635066685,0.22849432393966806,1.3491114149008887,2.1842105263157894,0.8376766974023537,0.5526315789473685,0.3157894736842105,0.13157894736842105,1.9736842105263157,1.2105263157894737,2.210526315789474,1.0,Liverpool,0.5526315789473685,1.9736842105263157,1.2105263157894737,4,9.607496,7.4700184,Liverpool
1613,England,779.078947368421,342.55263157894734,10.789473684210526,243.94736842105263,0.7741250774093805,0.36181465378446803,0.36805697227875234,46.841785551742326,50.22478251361001,25.974802626686547,30.97998510958481,0.3409979115648973,0.4357566257762424,0.2232454626588603,0.04151439179465668,0.6823883119413638,0.01830097148125547,0.1073842953645778,0.05384837603347639,0.015771631977887737,0.0009120227105733665,13.710526315789474,99.78947368421052,0.572826296510507,0.8134940039075377,0.21183031945497907,0.5361962598804704,0.2136223243131138,1.421317717370349,2.210526315789474,0.753019246021309,0.3157894736842105,0.21052631578947367,0.47368421052631576,1.1578947368421053,-0.21052631578947367,1.0263157894736843,1.236842105263158,Newcastle United,0.3157894736842105,1.1578947368421053,-0.21052631578947367,3,4.3303328,3.0138931,Newcastle United
1619,England,869.1315789473684,435.1578947368421,10.921052631578947,235.71052631578948,0.8051391111825549,0.34801755395673434,0.3758624647602198,49.385879351997005,49.1809802920478,25.43360575419549,31.21644197054209,0.2781862019333737,0.4787770908779756,0.2430367071886507,0.03914152130930792,0.7394325758898362,0.018652382887714706,0.08672015929189554,0.03592700411769689,0.013064571306532234,0.0007972262852115415,13.68421052631579,104.92105263157895,0.6059182046024151,0.8470696040244912,0.19780961358138038,0.5192395323974272,0.22393795288532128,1.3787856879962141,2.1052631578947367,0.7955735449243834,0.18421052631578946,0.39473684210526316,0.42105263157894735,0.9473684210526315,-0.5,0.9736842105263158,1.4736842105263157,Southampton,0.18421052631578946,0.9473684210526315,-0.5,0,5.586273,5.774004,Southampton
1623,England,809.9473684210526,369.57894736842104,8.421052631578947,248.1315789473684,0.7866133661235453,0.3695970695970696,0.3585758729730781,47.68641266499042,51.55916560684956,25.917448668877917,31.02181500765136,0.32160307219303036,0.45657953552476355,0.2218173922822061,0.03573529286261585,0.7122479820282953,0.013502583564434208,0.09754612130840545,0.049457436923072605,0.014704329862076995,0.0012801956227557307,13.842105263157896,104.86842105263158,0.5894062078272605,0.8212151778881103,0.19097154208610712,0.5232793522267206,0.1969265865900481,1.3502024291497976,2.026315789473684,0.7712268415117596,0.3157894736842105,0.3157894736842105,0.3684210526315789,1.263157894736842,-0.3684210526315789,1.1578947368421053,1.5263157894736843,Everton,0.3157894736842105,1.263157894736842,-0.3684210526315789,3,5.5836034,3.4369185,Everton
1624,England,949.078947368421,552.3157894736842,14.947368421052632,230.28947368421052,0.8494561995290683,0.3519343000066627,0.39319675808191157,51.233176024926294,50.07297641983395,23.822520246987377,29.60923899048755,0.25539520846130076,0.48040973237992696,0.2641950591587722,0.03514195085450251,0.8025101513758487,0.02228267478551972,0.06575259888135665,0.017484026848679477,0.014303426539898155,0.0011885574233394679,13.736842105263158,114.1842105263158,0.654063042220937,0.8584069022038947,0.16938619829098964,0.4963610950453056,0.24933727556335208,1.3260555234239444,2.026315789473684,0.8428210123519309,0.6052631578947368,0.21052631578947367,0.18421052631578946,2.026315789473684,1.0,1.9473684210526316,0.9473684210526315,Tottenham Hotspur,0.6052631578947368,2.026315789473684,1.0,4,9.136622,7.770808,Tottenham Hotspur
1625,England,1084.6315789473683,724.2894736842105,15.868421052631579,197.31578947368422,0.8961745618928673,0.4141932155651417,0.420633314178623,52.86289417448692,48.55057349145467,22.80510703554926,29.232047802255327,0.21180798833008882,0.514430873110692,0.27376113855921913,0.026087672058749723,0.8698498695028117,0.020572147798561015,0.03805391850125453,0.007434821865756842,0.014739027042879821,0.001120042299355626,13.631578947368421,123.84210526315789,0.7195479958637854,0.8848349575793184,0.15611595011835194,0.4648575109101425,0.27005268367110474,1.283814869341185,2.026315789473684,0.8792908567580815,0.8421052631578947,0.10526315789473684,0.05263157894736842,2.6315789473684212,2.0789473684210527,2.789473684210526,0.7105263157894737,Manchester City,0.8421052631578947,2.6315789473684212,2.0789473684210527,1,10.107632,7.925924,Manchester City
1627,England,751.4736842105264,327.6842105263158,9.236842105263158,237.0,0.7686903767222081,0.30063562168825325,0.3748342599399725,47.765498439476325,50.80753794626328,26.618241564895392,31.280306508576825,0.34124370061371545,0.4380718615506453,0.22068443783563924,0.05031178672193288,0.6653373592947234,0.013299543656433049,0.11793704846547115,0.050713160887529696,0.01579685907688708,0.0009403926758382957,13.657894736842104,98.97368421052632,0.5732381653434285,0.8179636014222481,0.22110826216404386,0.5528243686138423,0.20976068484671723,1.4656067616593933,2.1842105263157894,0.7674727792435475,0.15789473684210525,0.34210526315789475,0.5,0.8157894736842105,-0.6578947368421053,0.8157894736842105,1.4736842105263157,West Bromwich Albion,0.15789473684210525,0.8157894736842105,-0.6578947368421053,3,4.1248717,2.9292126,West Bromwich Albion
1628,England,793.1052631578947,355.5263157894737,11.157894736842104,245.21052631578948,0.7886354547926915,0.31457776603205967,0.3963232282587295,48.76903785568942,49.411748846034534,26.46668398658116,30.977344661747818,0.29977060961701635,0.451152553424071,0.2490768369589127,0.04131910724523418,0.7280025288708822,0.01846374075348699,0.08435914864831205,0.0484400431130299,0.0241482333688663,0.001306605190098862,12.789473684210526,96.39473684210526,0.645272709746394,0.8601572421591218,0.22616457608093468,0.482690993217309,0.208001149014905,1.3274103089892564,1.9736842105263157,0.7894798067376896,0.2894736842105263,0.2894736842105263,0.42105263157894735,1.1578947368421053,-0.2631578947368421,1.1842105263157894,1.4473684210526316,Crystal Palace,0.2894736842105263,1.1578947368421053,-0.2631578947368421,3,4.2343235,4.5934505,Crystal Palace
1631,England,810.7631578947369,378.3421052631579,9.868421052631579,239.05263157894737,0.7856454266945447,0.36616879637390476,0.3969092473161709,48.349853302898204,49.14142334381535,25.698011462177405,31.530469838950257,0.30221098201286817,0.482122839196322,0.21566617879080976,0.04507763192175229,0.706417922473835,0.01780138646693998,0.10025724324890176,0.03195484493275894,0.015511559841527592,0.0008292781159759737,13.605263157894736,102.78947368421052,0.6012671538987329,0.8258844712792082,0.20530361404036515,0.5293237464290096,0.1967103407070512,1.3429509087403826,2.026315789473684,0.7847968577419572,0.3157894736842105,0.2894736842105263,0.39473684210526316,1.236842105263158,-0.10526315789473684,1.4736842105263157,1.5789473684210527,Leicester City,0.3157894736842105,1.236842105263158,-0.10526315789473684,3,4.577362,4.430576,Leicester City
1633,England,778.7894736842105,358.0263157894737,8.631578947368421,235.5,0.7904535390398822,0.37779039201252823,0.3904864820083317,48.31558976543562,49.88649215272009,25.789493433896826,31.6504884926827,0.29117391086808875,0.49133189559074614,0.2174941935411651,0.04285595205785637,0.7102343268714324,0.015062575120169513,0.09476974506743398,0.04741646042606715,0.011803265752410079,0.0009290354142954466,13.236842105263158,99.36842105263158,0.6147383318435949,0.8380202104356239,0.20424551380584366,0.5246179259337155,0.2145355156539367,1.412188688504478,2.236842105263158,0.7881886904486853,0.2631578947368421,0.3157894736842105,0.42105263157894735,1.105263157894737,-0.5263157894736842,1.263157894736842,1.7894736842105263,West Ham United,0.2631578947368421,1.105263157894737,-0.5263157894736842,3,4.0524383,4.2417703,West Ham United
1639,England,743.1315789473684,311.86842105263156,9.342105263157896,236.02631578947367,0.7627879193011534,0.3679721594195278,0.3935545382393307,47.08960672131258,49.612409491649885,26.318571770424,31.331797850371938,0.3041349221017413,0.4690559455273172,0.2268091323709414,0.0428873327684801,0.6684113881137208,0.016554917834044468,0.10091031361324954,0.05712158593352971,0.018830514568386095,0.0013174951455558095,13.131578947368421,94.47368421052632,0.5945896209054103,0.827074031162377,0.2229123208624687,0.5241534781008464,0.19468541589239968,1.393102511523564,2.1052631578947367,0.7747881215122977,0.18421052631578946,0.3157894736842105,0.5,0.868421052631579,-0.868421052631579,0.9210526315789473,1.7894736842105263,Stoke City,0.18421052631578946,0.868421052631579,-0.868421052631579,3,3.829277,3.8976035,Stoke City
1644,England,819.578947368421,390.89473684210526,10.68421052631579,247.60526315789474,0.8011771508644179,0.3144188116619679,0.37809621895627016,49.438414390582146,48.49294777400263,25.834882267107755,31.334831655088895,0.30070255625942693,0.44708730409440917,0.25221013964616396,0.04072010646730095,0.7225307899597542,0.01917541595478549,0.0869372905429406,0.04095639887019233,0.012997560290401815,0.0011334450112538137,13.578947368421053,103.15789473684211,0.6064702841018631,0.8312032578949872,0.19677945424717844,0.5560601679022731,0.20611720425255572,1.3674549135075451,2.026315789473684,0.7783078553514239,0.2631578947368421,0.23684210526315788,0.5,1.0263157894736843,-0.5263157894736842,1.1578947368421053,1.6842105263157894,Watford,0.2631578947368421,1.0263157894736843,-0.5263157894736842,3,4.7952447,4.5237145,Watford
1646,England,753.2631578947369,335.92105263157896,9.052631578947368,232.3421052631579,0.7720726035883572,0.37864607872347805,0.36940407173080936,48.1774638378333,50.01391008374111,26.324867339849924,30.8438902319354,0.31140427714448693,0.4680126213091656,0.22058310154634753,0.04407320641680939,0.6582622552419791,0.013035733105448715,0.10408387533405285,0.06592780847546474,0.00955730921081053,0.0007310620988272718,12.736842105263158,92.94736842105263,0.6276473526473526,0.8544265258550973,0.23496364618701698,0.4839673484410327,0.20735532863822337,1.35697986224302,2.0526315789473686,0.7775844710645369,0.3684210526315789,0.3157894736842105,0.3157894736842105,1.4210526315789473,-0.07894736842105263,0.9473684210526315,1.0263157894736843,Burnley,0.3684210526315789,1.4210526315789473,-0.07894736842105263,3,3.8286514,4.0074744,Burnley
1651,England,773.8947368421053,366.94736842105266,9.342105263157896,224.05263157894737,0.7921888608623558,0.3412879613394488,0.3789882139271243,46.431911202638155,49.19789277530775,26.084179102254907,31.44152157367163,0.34965944965725987,0.4379580615687491,0.212382488773991,0.03889287257602079,0.7236327135947228,0.015044993288908301,0.0924149681255714,0.042239882692962576,0.01795623181489767,0.0014683870425058155,13.394736842105264,99.44736842105263,0.6031586834218413,0.8322245006455532,0.19645865709814783,0.5546322098953678,0.20485062573878365,1.378694989221305,2.1052631578947367,0.7845538526870874,0.23684210526315788,0.3684210526315789,0.39473684210526316,1.0789473684210527,-0.5263157894736842,0.8947368421052632,1.4210526315789473,Brighton & Hove Albion,0.23684210526315788,1.0789473684210527,-0.5263157894736842,3,5.7819333,3.7521079,Brighton & Hove Albion
1659,England,827.8421052631579,404.1842105263158,10.868421052631579,233.21052631578948,0.8035951453150898,0.34476748515366734,0.36858824415640523,47.97588007264893,49.404661462288196,26.09868990530697,31.339836046351,0.33359603001183624,0.4299326631107475,0.23647130687741622,0.03705191614884101,0.7499522058125914,0.019822353314449245,0.0748624053750645,0.030500990940623997,0.010990634720954448,0.0017058177444682343,13.447368421052632,101.6842105263158,0.6093358395989975,0.8341189581791086,0.19125449999320454,0.5476974779606358,0.23748134983481872,1.370059764796607,2.0526315789473686,0.7898897700739914,0.2894736842105263,0.2894736842105263,0.42105263157894735,1.1578947368421053,-0.42105263157894735,1.1842105263157894,1.605263157894737,AFC Bournemouth,0.2894736842105263,1.1578947368421053,-0.42105263157894735,3,5.194186,4.7613454,AFC Bournemouth
